"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","3.28E+18","222.0844105","0.334037206","17.32707","15.90027","15.34999","15.13971","15.04385","756","301","4","710","2909","54653","484","1.410154","1.39538","1.179839","1.302109","1.165328","113.1603","421.1152","842.7996","695.8536","923.2339","0.7210693","0.7032992","0.6209742","0.6730846","0.6118916","17.34969","15.35986","15.91088","15.14148","15.05547","0.6547095","0.8998849","0.9998146","0.5808651","0.449909","-0.000203627","STAR"
"1.24E+18","3.49E+17","226.7582792","0.223102405","19.48552","18.30107","17.81579","17.50597","17.46973","756","301","4","741","310","51990","598","10.56414","10.30568","10.10277","18.0159","7.944705","13.50058","44.6986","89.73679","69.41837","43.34766","4.633286","4.870558","4.691947","4.81594","2.181402","22.31058","21.03833","21.5205","20.66626","20.31853","0.8499967","0.9219189","0.9043908","0.8429955","0.7352428","0.03542913","GALAXY"
"1.24E+18","3.49E+17","226.9083519","0.314275017","18.41414","17.29885","16.81268","16.66012","16.57805","756","301","4","742","310","51990","591","1.2778","1.21694","1.142361","1.156095","1.117263","39.99898","114.8452","205.9326","180.6998","220.4313","0.6557801","0.6296121","0.5973466","0.6115115","0.5882334","18.3844","16.81838","17.26192","16.65326","16.57546","0.5750391","0.05","0.9996581","0.3433506","0.3781402","0.000292962","STAR"
"1.24E+18","3.49E+17","226.8363389","0.419521727","19.59353","18.40784","17.80487","17.41665","17.26229","756","301","4","742","310","51990","593","3.459233","3.706782","3.452561","3.658384","3.259397","14.58259","44.56529","103.7099","75.16348","107.0918","1.769661","1.820774","1.650351","1.73114","1.491769","20.94691","19.17749","19.7896","18.79551","18.56085","0.5115047","0.5492127","0.5497863","0.5554936","0.5771812","0.1157828","GALAXY"
"1.24E+18","3.50E+17","226.9837146","0.284088119","18.17027","17.05735","16.64423","16.49976","16.44651","756","301","4","743","311","51665","354","1.360643","1.287101","1.164856","1.153442","1.127477","51.37658","145.281","242.0359","210.8514","253.7426","0.7111904","0.6529111","0.6138933","0.6092573","0.5958121","18.18539","16.65009","17.06328","16.51176","16.45052","0.6753086","0.8999949","0.7777057","0.9704319","0.8998148","0.000120716","STAR"
"1.24E+18","3.50E+17","227.0733264","0.29498918","18.273","17.1505","16.73794","16.59101","16.55096","756","301","4","743","311","51665","358","1.390288","1.292845","1.149209","1.154779","1.134652","46.78001","133.1699","221.16","193.0846","228.4856","0.7037472","0.6550505","0.6040711","0.6088475","0.5906649","18.2707","16.73112","17.15233","16.58946","16.54208","0.7912236","0.3999709","0.07256766","0.89687","0.9396191","-6.61E-05","STAR"
"1.24E+18","3.50E+17","227.2713216","0.394033451","19.4009","17.30472","16.28018","15.84522","15.46631","756","301","4","744","311","51665","357","4.218679","5.23398","5.315211","5.312159","5.313776","13.63061","106.1403","408.4457","273.657","565.3076","1.932303","2.267307","2.276786","2.282752","2.19913","20.88265","17.79073","18.78976","17.37757","16.97426","0.8338246","0.8227312","0.8232002","0.8196601","0.7727885","0.09577505","GALAXY"
"1.24E+18","3.50E+17","227.3567523","0.340614685","18.91301","17.86831","17.7558","17.74603","17.82991","756","301","4","745","311","51665","400","1.347692","1.324131","1.235062","1.225803","1.165271","26.12685","68.87404","77.0922","76.48767","67.27291","0.6883315","0.6703433","0.6369577","0.6420115","0.5954654","18.93535","17.77229","17.89192","17.76215","17.83662","0.9879156","0.9996763","0.8988554","0.9998066","0.9998833","-0.000511196","STAR"
"1.24E+18","3.71E+18","148.3535947","64.14695894","18.35515","16.54337","15.74749","15.43524","15.26411","1412","301","6","68","3294","54918","332","1.729163","1.425417","1.136282","1.159794","1.220931","43.48646","229.9467","632.4854","479.5437","729.2941","0.7905461","0.702024","0.5773805","0.5920584","0.6383086","18.35984","15.7685","16.52335","15.4468","15.2736","0.992994","0.86033","0.6232339","0.9999464","0.9860587","-0.000155791","STAR"
"1.24E+18","5.52E+17","164.7660256","67.40938413","17.00749","15.96288","15.71637","15.64063","15.66053","1412","301","6","118","490","51929","408","1.654017","1.462844","1.184179","1.348384","31.47887","149.6019","391.4228","530.4584","493.3709","519.5786","0.8022466","0.7258734","0.5951852","0.6697543","0.6565394","17.01285","15.72728","15.99403","15.62829","15.66318","0.2501169","0.5540518","0.9997241","0.05","0.9381589","-0.000108684","STAR"
"1.24E+18","5.52E+17","164.9885041","67.43860133","18.5692","17.13471","16.48933","16.11894","15.82864","1412","301","6","119","490","51929","446","6.750193","6.035447","5.863825","5.940389","5.832952","38.82845","136.9582","343.2121","244.0115","437.9784","3.095212","2.811422","2.680825","2.715887","2.689105","20.31889","18.56478","19.13923","18.29297","17.78428","0.3279142","0.3121372","0.3152598","0.3212347","0.3175296","0.0414901","GALAXY"
"1.24E+18","5.52E+17","165.087247","67.4854394","18.91894","17.80419","17.06084","16.63869","16.38961","1412","301","6","119","490","51929","450","5.034457","4.004083","3.607057","3.986669","3.19044","26.51071","67.26147","187.1331","131.3869","219.1938","2.078598","1.821512","1.654894","1.74605","1.598215","20.13489","18.4396","19.1753","18.0406","17.62567","0.863655","0.8949914","0.9083511","0.9881871","0.9669474","0.1909982","GALAXY"
"1.24E+18","5.52E+17","165.6802883","67.53285581","18.01687","16.59974","15.96552","15.5884","15.29017","1412","301","6","120","490","51929","521","12.19283","11.56332","10.72629","11.18641","10.28087","65.15315","231.2118","545.1885","391.5525","681.4849","5.357257","5.324469","4.83816","4.928287","4.632672","20.84286","19.13249","19.71067","18.73244","18.3207","0.2500185","0.2749341","0.266042","0.267685","0.2626579","0.03911003","GALAXY"
"1.24E+18","5.52E+17","165.8808882","67.5277048","18.30406","17.0496","16.12609","15.72025","15.45637","1412","301","6","121","490","51929","529","9.394406","9.236828","8.734169","9.015376","8.495739","55.17091","187.3619","471.9424","340.6096","583.2401","4.903856","4.956003","4.645569","4.77117","4.554015","21.01104","19.34228","20.16101","18.85148","18.48875","0.7707078","0.672788","0.7494119","0.7427458","0.7290175","0.1117999","GALAXY"
"1.24E+18","5.52E+17","166.0515028","67.56749118","18.87428","17.39672","16.69387","16.29813","16.01906","1412","301","6","121","490","51929","523","7.596583","7.889744","6.665552","6.940142","6.784861","21.31884","91.71285","217.0067","152.554","264.0229","3.014138","3.386934","2.728367","2.748295","2.519267","20.91966","18.90288","19.62971","18.50314","18.15759","0.4436035","0.6252037","0.6164352","0.642048","0.6540751","0.1125097","GALAXY"
"1.24E+18","3.57E+18","166.1330841","67.6206748","18.60573","17.21557","16.64147","16.39964","16.28226","1412","301","6","122","3171","54862","370","1.634228","1.452559","1.237054","1.269551","1.272728","34.64007","122.1445","260.3969","208.2451","292.0945","0.8040685","0.7134532","0.6265786","0.6395667","0.6391037","18.59667","16.64098","17.23141","16.41075","16.29261","0.5948427","0.7166012","0.3452246","0.05","0.9997534","-0.000596041","STAR"
"1.24E+18","3.57E+18","167.273695","67.66935198","17.80886","16.69933","16.77491","16.87167","16.95042","1412","301","6","125","3171","54862","450","1.627723","1.551902","1.174507","1.326967","1.308043","70.32978","197.8479","169.8032","185.9388","155.7361","0.7969351","0.7634023","0.6033423","0.6674251","0.6532704","17.80974","16.77197","16.7348","16.8758","16.94805","0.3609877","0.5998407","0.4526531","0.8990065","0.7140867","-0.000148532","STAR"
"1.24E+18","3.57E+18","167.3723724","67.79520362","19.43179","17.10076","16.12915","15.7939","15.6085","1412","301","6","125","3171","54862","449","1.734689","1.475825","1.207731","1.398271","1.390001","16.36366","136.6977","460.6285","336.3149","537.3668","0.8426235","0.7351961","0.6213031","0.7094246","0.7006062","19.45105","16.15896","17.09988","15.80829","15.63093","0.150008","0.09545006","0.912728","0.7502668","0.9998279","-8.09E-05","STAR"
"1.24E+18","5.53E+17","167.4424753","67.72429981","19.36409","17.40632","16.51711","16.11881","15.78423","1412","301","6","125","491","51942","328","3.826406","4.100958","4.106917","4.029304","4.019826","15.71224","99.55466","324.1041","224.8971","438.6515","1.625058","1.793122","1.671605","1.728767","1.740169","20.35462","17.62864","18.45774","17.33964","16.89748","0.6226662","0.6914331","0.7138233","0.6762261","0.7116073","0.0715625","GALAXY"
"1.24E+18","3.57E+18","167.9017531","67.78133229","17.15685","16.13699","15.77235","15.61957","15.57733","1412","301","6","126","3171","54862","530","1.674116","1.504932","1.248495","1.27246","1.344855","125.4937","329.0651","535.4371","469.2105","554.6318","0.8055225","0.7394594","0.6291785","0.6409408","0.6734936","17.15013","15.77673","16.17667","15.61865","15.58472","0.1999711","0.8015788","0.4000082","0.7430904","0.9039205","-0.000601921","STAR"
"1.24E+18","5.53E+17","167.9884302","67.73782712","16.41712","15.35805","15.00674","14.79295","14.6504","1412","301","6","126","491","51942","321","10.79987","11.33145","12.15975","11.80537","11.7962","266.2315","717.3502","1245.685","1021.855","1410.544","5.004857","5.124037","5.370296","5.317362","5.29968","18.75585","17.86809","18.01868","17.69011","17.41025","0.4579163","0.4715755","0.472225","0.4720479","0.4765854","0.03054413","GALAXY"
"1.24E+18","5.53E+17","167.7077943","67.75480689","19.02666","17.63617","16.88055","16.42686","16.12288","1412","301","6","126","491","51942","336","10.40117","8.660502","7.348107","7.511384","7.618423","31.30498","94.53133","255.988","168.503","325.5445","4.640349","3.908212","3.313056","3.328759","3.165787","21.20397","19.10438","19.84849","18.64963","18.17004","0.287863","0.2907614","0.3163171","0.3113617","0.3407735","0.1166363","GALAXY"
"1.24E+18","5.53E+17","167.8678404","67.77375438","18.55623","17.51646","17.07573","16.86382","16.72256","1412","301","6","126","491","51942","330","3.84507","4.888371","5.1519","5.07775","5.006919","34.94992","100.205","191.9634","154.8279","223.5882","1.934819","2.218033","2.36851","2.300912","2.504179","19.7261","18.66862","18.88791","18.54654","18.31483","0.8605678","0.8654572","0.8869498","0.8258568","0.9157256","0.01535291","GALAXY"
"1.24E+18","5.53E+17","167.9100072","67.82891486","17.98063","16.70912","16.2146","15.88321","15.70203","1412","301","6","126","491","51942","340","7.439049","7.756184","7.09043","7.154981","7.266144","67.02354","216.3835","428.9118","318.6181","512.8942","3.64251","3.76397","3.383688","3.419353","3.47281","20.29785","18.64674","19.10783","18.33197","17.96702","0.8494589","0.8209532","0.834115","0.8055971","0.8380084","0.07060828","GALAXY"
"1.24E+18","2.68E+18","145.8530332","63.4300047","18.31318","16.70675","16.12809","15.94404","15.87418","1412","301","6","59","2383","53800","417","1.373767","1.262348","1.076522","1.120584","1.07699","44.10538","196.0882","399.207","335.4221","424.8753","0.682971","0.6390975","0.5452486","0.5761324","0.555428","18.30093","16.1324","16.72331","15.93971","15.85712","0.8827671","0.7492425","0.3499891","0.3377005","0.1500289","-0.000242289","STAR"
"1.24E+18","2.68E+18","146.035495","63.28461259","18.91389","17.29435","16.69711","16.4752","16.38659","1412","301","6","59","2383","53800","404","1.416112","1.268457","1.028663","1.085416","1.072473","25.60013","114.3426","244.5687","198.9441","261.3941","0.6995065","0.6379105","0.5275783","0.5628199","0.5317548","18.90929","16.70782","17.3075","16.48102","16.37971","0.9983187","0.8380446","0.1500013","0.8202044","0.05","-0.000227818","STAR"
"1.24E+18","2.68E+18","145.7309279","63.28289243","17.5023","15.66524","14.99513","14.7747","14.69734","1412","301","6","59","2383","53800","365","1.447408","1.246507","1.045238","1.085917","1.078277","93.8366","510.9304","1164.677","955.3234","1253.47","0.6988232","0.6320356","0.5301727","0.5587578","0.5576124","17.49554","15.00197","15.66959","14.77977","14.70175","0.9999478","0.6498679","0.3999998","0.8129364","0.9997053","-9.10E-05","STAR"
"1.24E+18","2.68E+18","145.6457348","63.2704685","18.57633","17.57329","17.26926","17.14275","17.11941","1412","301","6","58","2383","53800","368","1.364245","1.27122","1.053455","1.090669","1.078718","34.25658","89.29662","131.1396","119.1811","132.8855","0.6840363","0.6389493","0.5357368","0.5569893","0.5456744","18.56517","17.2717","17.59361","17.14269","17.11748","0.6540946","0.3989909","0.9499011","0.5726447","0.7999824","-0.000258672","STAR"
"1.24E+18","2.68E+18","145.7305588","63.16939286","17.53832","16.00093","15.43312","15.2201","15.15174","1412","301","6","58","2383","53800","366","1.425328","1.21921","1.067259","1.086429","1.068492","89.29757","375.0352","771.1833","639.0272","823.1576","0.7027976","0.6195426","0.5448526","0.5612537","0.5485836","17.54629","15.44301","15.97636","15.25592","15.1796","0.733489","0.2254984","0.3999898","0.5094203","0.6553286","-0.000112832","STAR"
"1.24E+18","2.01E+18","145.6000858","63.16530033","17.05152","15.21153","14.39535","13.942","13.6254","1412","301","6","58","1788","54468","85","15.73677","14.6099","13.12362","12.88226","12.27326","181.8263","829.2754","2428.563","1600.695","3032.272","6.895744","6.201162","5.528088","5.436263","4.97144","19.62677","16.96803","17.76564","16.54688","16.14365","0.3999248","0.4132848","0.4584236","0.4639854","0.5205062","0.03126671","GALAXY"
"1.24E+18","7.56E+18","234.4731297","53.72975618","19.59376","19.44049","19.27131","19.31709","19.11081","1345","301","2","541","6714","56447","948","1.375133","1.220655","1.379251","1.337331","1.269373","13.63469","16.40994","19.03919","18.81882","24.21423","0.7003497","0.6282259","0.6637242","0.677742","0.6720363","19.58371","19.27363","19.45846","19.3323","19.12271","0.2998522","0.9999692","0.399993","0.1485714","0.6358997","0.8992749","QSO"
"1.24E+18","6.94E+17","233.9354085","54.0268766","19.38799","17.41475","16.44359","16.00517","15.65608","1345","301","2","538","616","52442","232","9.771554","4.638316","4.757353","4.853154","4.118107","20.07211","94.28757","345.0458","230.7606","454.4906","3.219724","2.083667","2.078299","2.101848","1.932864","20.80725","17.88305","18.97185","17.4707","17.15206","0.3904542","0.5311878","0.5401307","0.5292035","0.5271622","0.0875948","GALAXY"
"1.24E+18","7.56E+18","233.7785861","53.88457187","19.04344","16.69117","15.69846","15.33135","15.03684","1345","301","2","538","6714","56447","920","1.998865","2.615217","2.456154","2.707585","2.279402","19.14004","201.6257","705.544","514.176","890.969","1.014936","1.300383","1.20256","1.347122","1.10044","19.66036","16.51555","17.64523","16.16961","15.82615","0.9469576","0.795445","0.8363208","0.820023","0.7719726","0.0404397","GALAXY"
"1.24E+18","6.94E+17","233.6500589","53.96791541","18.26209","16.98971","16.53098","16.28438","16.11835","1345","301","2","537","616","52442","279","12.84869","13.75903","12.19899","14.45508","12.23111","37.3055","103.8306","145.3201","149.3478","147.3281","6.666088","6.025464","4.221677","5.665594","3.583194","21.50056","19.70563","20.49489","19.52821","19.39708","0.5231958","0.485783","0.5528999","0.5429283","0.5836058","0.04020159","GALAXY"
"1.24E+18","6.94E+17","233.8004235","54.03756541","19.11513","18.89789","18.7596","18.54622","18.51601","1345","301","2","537","616","52442","239","4.79106","1.228037","1.272141","1.329866","1.318352","22.00145","27.11863","37.71363","30.35556","38.8787","0.7226959","0.6308069","0.669216","0.6824181","0.6007","19.14485","18.76459","18.91957","18.56232","18.51944","0.6622896","0.760636","0.9997167","0.766972","0.6846942","1.6483","QSO"
